coin,start,end,duration,age,region,industry,team,raised,hardcap,success,price,telegram,N_google_news,N_twitter,N_daily_views,N_daily_time,hype,risk,bazaar-rate,ret_ico_to_day_one,vol_day1,sharpe_1,sharpe_3,sharpe_yr,sharpe_yr2,beta_btc,beta_top10,alpha_btc,alpha_top10
meetngreetme,27 Mar 2018,21 May 2018,55.0,326.0,12,blockchain,11,250000.0,8333333.0,0.03,0.274,1186,0,2013,3.5,303.0,Low,Medium,0.86,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
trustedhealth,27 Mar 2018,27 Apr 2018,31.0,350.0,12,blockchain,19,1250000.0,4807692.0,0.26,0.0376,1186,0,9580,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
robotina,21 Mar 2018,30 Apr 2018,40.0,347.0,12,blockchain,16,10000000.0,28571429.0,0.35,0.05,1186,0,38,3.5,303.0,Medium,Medium,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
mossland,21 Mar 2018,18 Apr 2018,28.0,359.0,12,gaming,16,6000000.0,12765957.0,0.47,0.0513,1186,0,3913,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
fresco,21 Mar 2018,15 Apr 2018,25.0,362.0,12,blockchain,5,45000000.0,125000000.0,0.36,0.102,1186,1,69389,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
iolite,12 Apr 2018,1 May 2018,19.0,346.0,12,blockchain,9,2226746.0,12370811.0,0.18,0.0221,1186,0,881,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
beonbox,20 Mar 2018,15 May 2018,56.0,332.0,12,blockchain,6,3000000.0,3000000.0,1.0,0.279,1186,0,854,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
joytoken,20 Mar 2018,21 Apr 2018,32.0,356.0,12,other,14,3340000.0,47714286.0,0.07,0.14,1186,0,37,3.5,303.0,N/A,N/A,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
suchapp,25 May 2018,25 Jun 2018,31.0,291.0,12,blockchain,7,14513770.0,40316028.0,0.36,0.05,1186,0,0,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
betrium,28 Feb 2018,14 May 2018,75.0,333.0,12,blockchain,12,1482000.0,148200000.0,0.01,0.6,1186,0,1178,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
nexo,1 Apr 2018,1 Apr 2018,0.0,376.0,12,fintech,14,52500000.0,52500000.0,1.0,0.1,1186,0,38648,3.5,303.0,Medium,N/A,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
glitzkoin,16 Mar 2018,25 Jun 2018,101.0,291.0,12,blockchain,6,18000000.0,40000000.0,0.45,0.2,1186,0,2026,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ishook,12 Mar 2018,22 May 2018,71.0,325.0,12,blockchain,5,4309615.0,430961500.0,0.01,0.68,1186,0,7889,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
signals,12 Mar 2018,30 Apr 2018,49.0,347.0,12,fintech,9,2397062.0,18438938.0,0.13,0.3627,1186,0,16955,3.5,303.0,High,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
cashbag,12 Mar 2018,30 Apr 2018,49.0,347.0,12,blockchain,8,3010478.0,30104780.0,0.1,0.1133,1186,0,4210,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
invacio,05 Mar 2018,30 Apr 2018,56.0,347.0,7,blockchain,1,1912074.0,19120740.0,0.1,0.3,1186,0,2514,2.3,180.0,Low,Medium,N/A,-0.52284,336316,-0.21,-0.13,-2.066,-2.085,-0.393,-2.928,0.005,0.005
akaiito,13 Mar 2018,16 May 2018,64.0,331.0,12,fintech,20,900000.0,30000000.0,0.03,0.68,1186,0,7810,3.5,303.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
repux,6 Mar 2018,5 Apr 2018,30.0,372.0,12,other,11,4700000.0,33571429.0,0.14,0.2,1186,0,2075,3.5,303.0,Medium,Low,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
docademic,29 Jan 2018,15 Apr 2018,76.0,362.0,12,blockchain,10,1100000.0,1294118.0,0.85,0.0177,1186,0,340,3.5,303.0,Medium,High,0.9,-0.72458,140898,0.239,1.896,3.793,3.781,-0.255,-2.514,0.04,0.04
amon,4 Mar 2018,4 Apr 2018,31.0,373.0,12,other,8,1332600.0,26652000.0,0.05,0.05,1186,0,2230,3.5,303.0,N/A,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
apis,4 Mar 2018,3 Apr 2018,30.0,374.0,12,blockchain,21,1700000.0,9444444.0,0.18,0.0029,1186,0,14702,3.5,303.0,Medium,Medium,N/A,0.27655,4766240,0.218,0.127,2.014,2.0,-0.111,-0.442,0.007,0.007
alttex,3 Mar 2018,1 Jun 2018,90.0,315.0,12,fintech,20,5740800.0,19795862.0,0.29,0.64,1186,0,5936,3.5,303.0,Medium,Medium,0.84,-0.99282,3555,0.135,0.136,2.155,2.144,-0.79,-8.215,0.032,0.032
betex,1 Mar 2018,15 Apr 2018,45.0,362.0,12,fintech,6,10233480.0,10233480.0,1.0,3.0,1186,0,2168,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
domuscoins,31 Jan 2018,30 Apr 2018,89.0,347.0,12,blockchain,4,1000000.0,10000000.0,0.1,1.0,1186,0,420,3.5,303.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
ipstock,1 Mar 2018,30 Apr 2018,60.0,347.0,12,blockchain,10,5979060.0,24912750.0,0.24,0.8337,1186,0,1282,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
birdchain,1 Mar 2018,31 May 2018,91.0,316.0,12,blockchain,21,1534291.0,6137164.0,0.25,0.013,1186,0,7109,3.5,303.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
medichain,1 Mar 2018,30 Apr 2018,60.0,347.0,12,blockchain,20,19703656.0,40211543.0,0.49,1.0,1186,0,3224,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
kickcity,1 Mar 2018,8 May 2018,68.0,339.0,12,blockchain,9,1000000.0,12500000.0,0.08,0.1,1186,0,4518,3.5,303.0,Medium,Medium,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
blockbank,28 Feb 2018,1 Jun 2018,93.0,315.0,12,other,10,12520000.0,313000000.0,0.04,0.6,1186,0,724,3.5,303.0,N/A,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
startions,16 Mar 2018,11 Apr 2018,26.0,366.0,12,blockchain,7,1636313.0,2597322.0,0.63,0.12,1186,0,492,3.5,303.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
jiocoin,7 Apr 2018,17 May 2018,40.0,330.0,12,blockchain,9,30000000.0,120000000.0,0.25,0.3,1186,0,1470,3.5,303.0,Low,High,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
equitybase,28 Feb 2018,30 Apr 2018,61.0,347.0,12,blockchain,5,5831278.0,20107855.0,0.29,0.28,1186,0,9166,3.5,303.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
synthestech,1 Feb 2018,31 May 2018,119.0,316.0,12,blockchain,4,73726.0,7372600.0,0.01,1.5,1186,0,2078,3.5,303.0,Medium,High,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
healthureum,26 Feb 2018,1 Apr 2018,34.0,376.0,12,blockchain,4,15400000.0,110000000.0,0.14,3.95,1186,0,758,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
skychain,26 Feb 2018,8 Apr 2018,41.0,369.0,12,blockchain,7,9815000.0,11969512.0,0.82,1.0,1186,0,2982,3.5,303.0,Medium,Medium,N/A,-0.78917,6004,0.012,0.063,0.993,0.972,0.062,0.374,0.006,0.006
bitrace,25 Feb 2018,15 Apr 2018,49.0,362.0,12,blockchain,12,1822144.0,60738133.0,0.03,0.1,1186,0,2910,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
gohelpfund,24 Feb 2018,24 Apr 2018,59.0,353.0,12,blockchain,6,11414.0,570700.0,0.02,0.139,1186,0,1234,3.5,303.0,Medium,High,N/A,-0.83444,6224,0.233,0.182,2.883,2.878,0.002,-0.243,0.039,0.039
receiptcoin,22 Feb 2018,22 May 2018,89.0,325.0,12,blockchain,6,25000000.0,25000000.0,1.0,0.2,1186,1,22,3.5,303.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
clinicoin,21 Feb 2018,1 Jun 2018,100.0,315.0,12,blockchain,16,13624000.0,26200000.0,0.52,0.03,1186,0,1605,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rxeal,12 Mar 2018,11 May 2018,60.0,336.0,12,blockchain,7,279180.0,27918000.0,0.01,0.594,1186,0,1024,3.5,303.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hashgains,17 Feb 2018,30 Apr 2018,72.0,347.0,12,saas,6,9100000.0,30333333.0,0.3,0.72,1186,0,1233,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
exenium,14 Feb 2018,15 Apr 2018,60.0,362.0,12,blockchain,6,1081000.0,54050000.0,0.02,25.5095,1187,0,741,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
luckbox,4 Apr 2018,11 Apr 2018,7.0,366.0,12,blockchain,23,2000000.0,20000000.0,0.1,0.0687,1187,0,9,3.5,304.0,Medium,High,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
connectjob,12 Feb 2018,30 Apr 2018,77.0,347.0,12,blockchain,24,10437623.0,11997268.0,0.87,0.283,1187,0,3987,3.5,304.0,Medium,High,N/A,-0.65001,173329,-0.341,-0.196,-3.105,-3.127,-0.481,-6.061,0.038,0.037
knowledge,26 Feb 2018,21 Apr 2018,54.0,356.0,12,other,13,5000000.0,19230769.0,0.26,1.0,1187,1,72,3.5,304.0,Medium,N/A,0.8,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
flashmoni,10 Apr 2018,10 May 2018,30.0,337.0,12,fintech,20,72000000.0,72000000.0,1.0,0.13,1187,0,6509,3.5,304.0,Low,Medium,0.76,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
etheera,10 Feb 2018,3 Jun 2018,113.0,313.0,12,blockchain,6,5206197.0,74374243.0,0.07,0.0012,1187,0,1726,3.5,304.0,Medium,High,N/A,-0.95333,5941,0.297,0.245,3.882,3.882,-0.408,-4.683,1.166,1.166
kryll,07 Feb 2018,20 Apr 2018,72.0,357.0,5,blockchain,8,3800000.0,29230769.0,0.13,0.2,1187,2,6991,3.9,390.0,Medium,Medium,0.88,-0.58498,97079,-0.342,-0.175,-2.775,-2.841,-0.053,-0.395,0.002,0.002
dorado,7 Feb 2018,16 May 2018,98.0,331.0,12,blockchain,23,21000000.0,53846154.0,0.39,0.1,1187,0,2415,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
synapse,21 Oct 2017,14 Jun 2018,236.0,302.0,12,blockchain,5,7000000.0,14893617.0,0.47,0.045,1187,0,16938,3.5,304.0,Medium,High,0.74,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitnation,25 Mar 2018,25 Apr 2018,31.0,352.0,12,blockchain,21,1339855.0,33496375.0,0.04,0.0021,1187,0,7874,3.5,304.0,Medium,N/A,0.74,-0.89619,25774,-0.195,-0.264,-4.187,-4.21,-0.013,-0.269,-0.005,-0.005
astorgame,29 Jan 2018,29 Apr 2018,90.0,348.0,12,blockchain,5,11200000.0,58947368.0,0.19,1.0,1187,0,1054,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
keyrpto,25 Mar 2018,25 May 2018,61.0,322.0,12,blockchain,8,4800000.0,5106383.0,0.94,0.01,1187,0,1750,3.5,304.0,Medium,Medium,0.88,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitcoinus,22 Jan 2018,10 May 2018,108.0,337.0,12,fintech,8,20534500.0,50084146.0,0.41,0.69,1187,0,5237,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
node,15 Feb 2018,15 Apr 2018,59.0,362.0,12,blockchain,13,1149220.0,10447455.0,0.11,1.0,1187,0,0,3.5,304.0,Low,Medium,N/A,-0.99948,16918,-0.269,0.01,0.153,0.132,-0.05,-1.681,0.017,0.022
rucoin,15 Jan 2018,15 Apr 2018,90.0,362.0,12,blockchain,5,1168995.0,116899500.0,0.01,2.0,1187,0,290,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
edgecoin,6 Jan 2018,6 Apr 2018,90.0,371.0,12,blockchain,6,397916.0,3060892.0,0.13,0.077,1188,0,922,3.5,304.0,Medium,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
armpack,31 Jan 2018,30 Apr 2018,89.0,347.0,12,blockchain,8,6200000.0,20000000.0,0.31,0.034,1187,0,1811,3.5,304.0,Low,Medium,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
coinhealth,10 Dec 2017,22 Apr 2018,133.0,355.0,12,blockchain,8,7000000.0,350000000.0,0.02,0.95,1188,0,8640,3.5,304.0,Low,Medium,0.7,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
goldea,1 Dec 2017,5 Jun 2018,186.0,311.0,12,blockchain,15,1501239.0,4549209.0,0.33,21.0,1188,0,260,3.5,304.0,Low,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
africunia,1 Jan 2018,31 May 2018,150.0,316.0,12,fintech,4,2500000.0,50000000.0,0.05,0.1,1188,0,1452,2.0,154.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
pulsar,13 Nov 2017,13 May 2018,181.0,334.0,12,blockchain,9,15628725.0,50415242.0,0.31,1.0,1188,0,1348,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
hackspace,19 Sep 2017,28 Apr 2018,221.0,349.0,12,blockchain,7,9036705.0,100407833.0,0.09,0.019,1188,0,3614,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
smartgold,25 Jan 2018,25 Apr 2018,90.0,352.0,12,blockchain,13,4274582.0,14248607.0,0.3,20.0,1189,0,445,3.5,304.0,Low,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
current,14 Mar 2018,14 Apr 2018,31.0,363.0,12,other,15,36000000.0,36000000.0,1.0,0.24,1189,0,16,3.5,304.0,Medium,Low,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
funfair,22 Jun 2018,22 Jun 2018,0.0,294.0,12,blockchain,21,26000000.0,26000000.0,1.0,0.0067,1188,0,36610,3.5,304.0,High,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
rate3,16 Apr 2018,21 May 2018,35.0,326.0,12,blockchain,10,17500000.0,17500000.0,1.0,0.04375,1188,0,24215,3.5,304.0,High,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bitcar,31 Jan 2018,20 Apr 2018,79.0,357.0,12,blockchain,12,9230000.0,21976190.0,0.42,0.1,1188,0,5118,3.5,304.0,Medium,N/A,0.78,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
buzzshow,12 Feb 2018,04 Apr 2018,51.0,373.0,12,blockchain,10,15000000.0,20000000.0,0.75,0.25,1188,0,4213,3.5,304.0,Medium,High,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
shard,26 Mar 2018,23 Apr 2018,28.0,354.0,12,saas,6,5400000.0,5400000.0,1.0,0.6113,1188,0,4288,3.5,304.0,Low,N/A,N/A,-0.90366,1249,-0.034,0.007,0.108,0.087,0.312,2.847,0.007,0.007
hold,4 May 2018,31 May 2018,27.0,316.0,12,fintech,12,11300000.0,11300000.0,1.0,0.023,1188,0,8241,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
bezant,03 May 2018,11 May 2018,8.0,336.0,12,fintech,23,27500000.0,39855072.0,0.69,0.1,1187,0,3160,3.5,304.0,Medium,N/A,N/A,-1.0,0.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0
